  -0.25     73   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0
  -0.98    111   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0
  -1.53    304   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0
  -1.57    503   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0
  -1.72     73   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0
   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0
   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0   0.00      0
